ra,dec,classe,B-V,FeH,LogG,TEff,g,i,r,u,z,subclasse,redshift,Espectro_Tipo
323.61197000000004,11.012182000000001,STAR,1.5019999999999998,-0.2,4.89,3717.0,10.396345,125.379204,42.05875800000001,1.048202,219.369034,M3,-0.0003802264,M
323.43883999999997,10.813489,STAR,0.701,-0.02,4.23,5563.0,178.809799,350.6226200000001,303.006256,53.76059300000001,373.294403,F9,-0.0001202287,F
323.4112,11.094463000000001,STAR,0.0,-1.5,4.0,6000.0,268.884521,426.100861,377.784393,163.742096,451.264252,F5,-0.000814134,F
323.72987,11.065344,STAR,0.759,-0.03,4.5,5262.0,49.352997,111.892891,89.86526500000002,14.070569,125.402229,F9,-0.0002449016,F
323.85867,11.356453,STAR,0.7040000000000001,-0.76,4.49,5320.0,30.420088,65.896851,53.229301,10.884083,73.093956,F9,-0.00034973480000000004,F
323.62059,10.73715,STAR,0.652,-0.55,4.34,5455.0,41.369793,82.495552,68.875,17.70392,90.05890699999998,F9,-0.0001567641,F
323.89137999999997,10.715617,STAR,0.728,-0.11,4.5,5268.0,286.3975220000001,616.022339,530.613586,69.137291,664.361938,K1,-2.342889e-05,K
323.49316,10.919843,STAR,1.069,-0.28,4.64,4382.0,72.12281,352.746796,231.303818,9.973592,444.190979,K7,-9.446064e-05,K
323.84365,10.980592,STAR,0.732,-0.12,4.374,5281.0,837.939575,1685.7937,1445.2717300000004,252.092407,1805.58643,F9,-0.0002340762,F
323.45982000000004,10.843468,STAR,0.722,0.31,4.28,5501.0,293.52359,600.906616,518.536255,79.824692,638.483887,F9,-8.322759e-05,F
323.81082000000004,10.905844,STAR,0.7859999999999999,-0.24,4.5,5221.0,42.655624,93.971962,77.704491,11.999644,102.305717,F9,-0.0001383808,F
323.55685,11.420702,STAR,0.0,-2.5,4.0,6500.0,262.646271,389.873871,350.442108,182.733093,408.248413,A0,-0.0006569735000000001,A
323.423,10.933492,STAR,0.8190000000000001,-0.07,4.79,5139.0,37.200748,87.638962,71.282913,9.408782,97.499504,K1,-0.0001122066,K
323.76912000000004,11.384369,STAR,1.069,-0.28,4.64,4382.0,52.821697,220.851257,150.963181,8.027024,273.136414,K5,8.591679e-05,K
323.53456,11.354873,STAR,0.7490000000000001,-0.21,4.5,5239.0,166.59028600000005,346.2431640000001,290.072968,52.243748,377.70047,F9,-9.839424e-05,F
323.68687,11.367206,STAR,1.038,0.07,4.251,4528.0,74.840836,237.160721,178.53476,13.265254,276.44104,K3,-0.0001852995,K
322.93588,9.978307000000001,STAR,0.486,-0.65,3.7,5790.0,50.397392,95.401909,80.778679,23.648869,104.858681,G2,-0.0005925498,G
323.1386,10.173769,STAR,0.759,-0.03,4.5,5262.0,41.567356,82.04450200000002,70.247421,12.685409,88.64672900000002,F9,0.0001322101,F
323.15457000000004,10.027937,STAR,1.069,-0.28,4.64,4382.0,125.223419,574.901917,382.433838,16.189817,715.9011230000001,K7,7.104581e-05,K
323.09699,10.067949,STAR,0.621,-1.7,4.49,5405.0,171.000687,307.904449,263.790192,91.759155,332.8648990000001,F2,-0.00105172,F
323.12622000000005,10.214966,STAR,1.069,-0.28,4.64,4382.0,157.533905,639.843445,442.537537,22.583529,782.998352,K7,-8.633514999999999e-05,K
323.15619,10.057008,STAR,0.0,-2.0,4.0,6000.0,54.890572,81.729591,74.014854,34.755371000000004,85.069389,F5,-0.0002786751,F
323.07757999999995,10.23422,STAR,0.953,-1.71,1.4,4576.0,80.582985,179.412598,142.81278999999995,32.582268,201.815567,G2,-0.0008872700999999998,G
322.90711,10.134291000000001,STAR,0.6920000000000001,-0.71,4.62,5285.0,67.30027,132.86402900000002,112.21936,24.820026,144.881287,F9,0.0001197675,F
322.97753,10.601436999999999,STAR,1.41,-0.06,4.165,3858.0,60.097286,421.110901,227.90712,7.595178,584.830566,M0,7.581854000000001e-05,M
323.01478,10.437492,STAR,0.6920000000000001,-0.71,4.62,5285.0,61.739147,126.922058,106.153755,20.424189,139.199051,F9,-3.789357e-05,F
323.06561,10.483005,STAR,0.0,-2.0,4.0,7500.0,270.131866,258.774109,270.607178,209.269806,254.304214,A0,-0.0003365037,A
322.99618,10.489474000000001,STAR,0.8109999999999999,-0.16,4.45,5059.0,29.850891,75.889862,59.559387,7.424881,86.309814,K3,-0.0007618903,K
322.96247999999997,10.482277999999999,STAR,0.0,-1.5,4.0,7500.0,644.040466,653.330505,675.746216,472.293121,629.1582639999998,A0,-0.0001955851,A
322.96856,10.01614,STAR,0.624,-1.82,2.73,5100.0,87.68663000000002,190.75975,153.40330500000005,41.559105,214.768661,G2,0.0001569885,G
323.02768,10.606038,STAR,0.0,-2.5,4.0,7500.0,59.497894,65.21373,64.62816600000001,44.196045,64.92175300000001,A0,-0.0007999166999999999,A
322.93632,10.335071000000001,STAR,0.983,-0.39,4.414,4576.0,19.441826,66.71560699999999,46.75531,3.984213,77.462379,K3,1.487658e-05,K
323.31899,11.072787,STAR,0.645,-0.4,4.68,5467.0,59.30201,122.817482,102.168869,22.801762,133.952423,F9,-5.79367e-05,F
323.39693,10.891825,STAR,0.8029999999999999,-0.32,2.7,5164.0,23.831718,63.773411,49.004143,6.677024,73.006126,K3,-0.0001105155,K
323.14612999999997,10.850287,STAR,0.563,-2.62,2.97,5100.0,294.693542,575.39801,471.284119,173.88089,643.7039179999998,F5,-0.001265159,F
323.33499,10.844717999999999,STAR,0.6920000000000001,-0.71,4.62,5285.0,60.282639,139.05043,111.672897,20.314545000000006,154.465851,F9,-0.0001453735,F
323.35505,11.002374,STAR,0.7859999999999999,-0.24,4.5,5221.0,402.683044,851.6595460000002,711.058289,133.341263,931.570923,F9,-0.0001246415,F
323.3669,11.089426,STAR,1.176,0.0,4.24,4246.0,58.863121,259.20343,174.85523999999995,7.369393,323.3627620000001,K5,-0.0002377809,K
323.1416,11.060325,STAR,0.953,-1.71,1.4,4576.0,40.181458,89.150375,71.134659,17.260344,100.230034,F9,-0.000101908,F
323.20002999999997,10.898760000000001,STAR,0.768,-0.46,4.1,5097.0,31.977737,70.666641,57.996681,8.492875,76.258423,F9,-0.00030446900000000003,F
323.312,11.016684,STAR,0.0,0.0,2.0,5000.0,77.385773,152.345139,123.649612,46.873219,169.68103,F5,-0.001063813,F
323.13509,11.322094,STAR,0.4270000000000001,-1.51,4.03,5645.0,50.825962,81.073723,70.995171,31.195667,85.238426,F5,-0.0004360008,F
323.20236,11.384561,STAR,1.069,-0.28,4.64,4382.0,25.620461,106.43074,72.47440300000002,3.122533,130.32614099999998,K5,6.966572e-06,K
323.47621000000004,10.709201,STAR,0.7120000000000001,-0.94,4.11,5613.0,172.012115,313.38681,265.373505,97.507599,338.10968,F5,-0.0002132514,F
323.26067,10.904001,STAR,0.0,-2.5,4.0,6000.0,111.162025,170.192017,151.271942,74.940437,177.62278700000005,F5,-0.0007700041000000001,F
323.29364,11.057903,STAR,0.7040000000000001,-0.76,4.49,5320.0,37.76707800000001,75.360901,61.857246,16.202939999999998,82.71476,F9,-0.0002208091,F
323.09657000000004,11.030658,STAR,0.6920000000000001,-0.71,4.62,5285.0,56.739174,115.351135,96.320236,20.230402,124.922371,F9,-0.0005446242,F
323.30099,11.347978,STAR,0.7040000000000001,-0.76,4.49,5320.0,254.996826,512.175354,427.752045,105.773674,560.903137,F9,-0.0003063139,F
323.17978999999997,11.329597,STAR,0.7040000000000001,-0.76,4.49,5320.0,46.423306,91.277695,75.148438,22.937948,100.69558,G2,-0.00026651560000000003,G
323.26302999999996,11.161729,STAR,0.732,-0.12,4.374,5281.0,70.46674300000002,138.455002,118.106117,21.889412,149.01593,F9,-4.607496e-06,F
322.89901000000003,10.061478999999999,STAR,0.759,-0.03,4.5,5262.0,78.932198,150.014709,131.80986,21.986095,157.388748,F9,-0.000199393,F
322.69882,10.550675,STAR,0.0,-2.0,4.0,6500.0,63.60230600000001,92.190704,82.849098,44.170628,97.979408,A0,-0.000588094,A
322.89576,10.155178999999999,STAR,0.7170000000000001,-0.04,4.5,5426.0,271.127594,505.74704,441.833649,88.76310699999998,534.664734,F9,-5.141387e-05,F
162.16988,2.7559712000000003,STAR,0.0,-2.0,4.0,8500.0,390.52536,340.563446,368.1091,296.191101,327.976288,A0,0.0004299952,A
161.71964,2.7264627,STAR,1.5019999999999998,-0.2,4.89,3717.0,0.225951,25.348736,3.738815,0.073077,65.38140899999999,M6,-5.659842e-05,M
162.04634,2.2751677000000003,STAR,0.0,-1.0,4.0,8500.0,338.0461430000001,351.459106,351.742126,232.981659,345.452057,A0,0.0007294074000000001,A
162.54,3.2640724,STAR,-0.022,-0.01,3.38,9856.0,11.958779,8.714231,10.122272,8.361908999999999,9.228803,A0,0.001678528,A
162.61796,3.1429508,STAR,1.5019999999999998,-0.2,4.89,3717.0,0.370999,20.321798,2.741227,-0.147189,58.691658,M7,-8.834486999999999e-05,M
162.61023,2.8922173,STAR,0.0,-1.5,2.0,7000.0,56.027851,72.62440500000002,67.73050699999999,40.313625,73.763184,A0,0.0007287972000000001,A
162.54227,2.9307272,STAR,0.0,-2.5,4.0,9500.0,10.476881,5.552137,7.48038,10.924611,2.979181,WD,4.934767e-05,W
162.2153,2.5303985,STAR,1.5019999999999998,-0.2,4.89,3717.0,2.698959,78.32627099999998,12.16081,0.888342,197.891129,M5,-6.218486999999999e-05,M
162.38993,2.4143765,STAR,0.0,-2.5,4.0,7500.0,16.158796,22.805696,20.427536,13.944948000000002,24.825447,CV,0.0002709827,C
24.718291,7.209052099999999,STAR,1.6740000000000002,-0.27,1.5319999999999998,3796.0,2.94328,1.592399,2.202863,1.6950169999999998,0.759454,A4V (136729),3.474115e-06,A
24.848281,6.5469824999999995,STAR,1.3230000000000002,-0.33,1.93,4547.0,11.602921,8.173836999999999,9.667548,11.930799,6.9114270000000015,WDcooler,-0.0001878812,W
24.850276,6.4863699,STAR,1.474,0.6,4.8,3705.0,39.43251,58.048725,53.033394,24.982889,58.611885,F3/F5V (30743),-0.0004991418,F
241.12541000000002,27.291961999999998,STAR,0.18,-2.09,2.497,6537.0,27.830242,63.89365400000001,50.345577,8.63689,74.236855,G8V (101501),-0.0003342111,G
30.612775,0.96627063,STAR,0.545,-0.01,4.4,5913.0,535.270447,952.610596,837.329834,207.628357,967.302856,G2,-5.445293e-07,G
30.403693,0.57916122,STAR,0.518,-0.08,4.37,6038.0,428.970306,699.214417,627.3232419999998,203.930573,714.632141,G0,0.0001027091,G
30.459,0.4463,STAR,1.435,0.05,4.535,3690.0,0.138742,4.1984059999999985,1.403147,-0.415767,8.072469,M3,0.0002640311,M
104.62875,66.239412,STAR,0.773,-0.03,4.55,5261.0,69.650581,144.81980900000005,119.372452,24.502087,155.439941,F9,-0.0003798348,F
104.32675,66.247074,STAR,0.573,-0.18,4.323,5671.0,152.27358999999996,296.57254,251.561188,58.783466,312.746765,F9,-0.0002429471,F
104.23047,66.396622,STAR,0.0,-0.5,4.0,7500.0,129.290405,148.55926499999995,148.235611,85.242645,140.735962,A0,-0.0003058912,A
104.5848,66.36338,STAR,0.6,-0.45,4.5,5630.0,79.47872199999998,146.916138,125.458176,35.399445,154.933685,F9,-0.0003338082,F
104.50398,65.758209,STAR,0.7490000000000001,-0.21,4.5,5239.0,64.626007,149.81909199999996,119.5411,20.143625,166.277496,F9,-0.0002031077,F
103.99789,66.18019699999999,STAR,0.983,-0.39,4.414,4576.0,32.771965,112.60083799999998,81.90328199999998,5.025151,130.687408,K3,-0.0002434601,K
104.13237,65.954495,STAR,0.0,-1.0,4.0,6000.0,222.66362,377.569427,329.065613,122.316589,394.232452,F5,-0.0001450215,F
104.06773000000001,66.035562,STAR,0.901,-0.32,2.6,4971.0,231.076309,670.074768,501.581085,48.759781,776.284851,K1,-0.0003599799,K
104.01325,66.072425,STAR,0.645,-0.32,4.357,5476.0,80.539932,153.664703,129.78143300000002,32.178768,164.22160300000004,F9,-0.0002600542,F
104.57916,65.703813,STAR,0.7859999999999999,-0.24,4.5,5221.0,109.489113,256.844513,205.64743,29.72724,282.945313,K1,-0.0001945473,K
104.59834000000001,65.813223,STAR,0.7170000000000001,-0.04,4.5,5426.0,69.761452,147.171356,121.418457,21.978552,159.437393,F9,1.085098e-05,F
104.46944,65.956701,STAR,0.7859999999999999,-0.24,4.5,5221.0,160.176086,357.210236,291.246613,46.657246,391.02478,F9,-0.0001013867,F
104.1728,65.80057,STAR,0.645,-0.32,4.357,5476.0,275.0979,561.1063230000002,467.667633,107.593742,605.671692,F9,9.194337e-05,F
106.01943999999999,66.957417,STAR,0.674,0.03,4.387,5480.0,652.727417,1244.5361300000004,1073.35059,231.222748,1301.72693,F9,-0.0001318639,F
106.04025,66.871372,STAR,0.701,-0.02,4.23,5563.0,466.456543,921.999329,785.631531,151.14584399999995,977.082703,F9,-0.0001194463,F
106.71743000000001,66.533013,STAR,0.0,-0.5,4.0,8500.0,93.420692,81.609268,89.22245799999997,67.523338,72.993584,A0,-0.0002521875,A
106.33678,66.605997,STAR,0.825,-0.05,4.809,5190.0,330.986725,780.41626,631.212646,87.568298,854.131226,F9,-0.0001553562,F
106.00416000000001,66.51656,STAR,0.813,0.01,2.7,5190.0,192.728424,444.659119,360.642761,49.986469,487.030243,K1,-6.287236e-05,K
106.42523,66.518876,STAR,0.6,-0.45,4.5,5630.0,69.98304,163.443268,128.287949,25.152016,181.149002,F9,-6.631204e-05,F
106.67246999999999,66.495906,STAR,0.8190000000000001,-0.07,4.79,5139.0,336.491425,809.813965,651.852417,78.916389,895.671692,K1,-7.789816e-06,K
106.47438999999999,66.829045,STAR,0.518,-0.08,4.37,6038.0,387.877167,638.708313,566.051086,207.487366,660.1210940000002,F2,-0.0002841348,F
106.04091000000001,66.835552,STAR,1.038,0.07,4.251,4528.0,150.023804,478.795288,364.063385,22.571318,547.778137,K3,-0.0001405904,K
106.64426999999999,66.787979,STAR,0.773,-0.03,4.55,5261.0,177.063324,379.21402,315.007965,52.476807,409.490326,F9,1.3341529999999996e-05,F
106.44487,66.903748,STAR,0.871,-0.23,4.47,4955.0,41.908485,108.927979,86.187462,8.89865,121.26387,K1,-0.0001665011,K
106.01069,66.622736,STAR,0.0,-1.5,4.0,6000.0,275.845947,473.048218,404.665436,171.834305,504.204468,F5,-0.0001945962,F
106.42523,66.79141700000001,STAR,0.95,-0.12,4.409,4775.0,58.665859,164.010391,127.198227,10.141376,182.270615,K3,-4.743982e-05,K
106.43783,66.810912,STAR,0.0,-1.0,4.0,6500.0,59.79190799999999,83.51792900000002,77.25187700000002,37.701588,82.596733,F5,-0.000228943,F
106.68314,66.703246,STAR,0.754,-1.34,4.59,5047.0,42.451405,112.226776,84.356445,13.591022,128.236801,F9,-0.0004722249,F
106.50708,66.817379,STAR,0.66,0.17,4.5,5761.0,666.231506,1296.68909,1099.9668,274.206909,1385.45825,F9,8.304448e-05,F
106.29446000000002,66.70387,STAR,0.0,0.0,2.0,5000.0,327.605621,586.1408690000002,494.498535,206.718155,632.552551,F5,-0.0003942135,F
106.46446,66.946025,STAR,0.0,-1.0,4.0,6500.0,440.132751,624.66925,579.738159,281.48291,629.860901,F5,-7.44174e-05,F
106.02548,67.007828,STAR,0.0,-1.0,4.0,6000.0,981.840393,1477.46143,1355.4166300000004,562.031677,1493.8761,F5,7.642568e-06,F
105.25007,66.382687,STAR,0.0,-1.5,4.0,6500.0,54.995384,79.760826,72.404556,34.101868,80.77669499999998,F5,-8.165475e-05,F
105.55241000000001,66.02584499999999,STAR,0.0,-2.0,4.0,6000.0,116.086746,180.736267,158.808258,77.052399,189.497421,F5,0.0001047005,F
105.27559,66.159337,STAR,0.6920000000000001,-0.71,4.62,5285.0,100.990784,215.969711,175.155701,37.86084,236.822525,F9,-0.00017785689999999998,F
105.14593,66.286087,STAR,0.95,-0.12,4.409,4775.0,55.817921,165.09075900000005,122.852402,10.811309,192.21814,K3,-0.0001387441,K
105.63247,65.822755,STAR,0.0,-1.0,4.0,6000.0,78.509796,116.456039,105.357826,49.265644,119.35173,F5,-0.0002195185,F
105.12605,66.368131,STAR,0.6559999999999999,-0.35,4.5,5377.0,69.235519,155.001587,125.142433,22.607409,169.820526,F9,-5.606225e-05,F
105.31633000000001,66.10257,STAR,0.518,-0.08,4.37,6038.0,109.626221,190.857666,165.674805,54.412777,199.382217,G2,-1.846342e-05,G
105.14079,65.731112,STAR,0.573,-0.18,4.323,5671.0,82.57766,154.053574,131.02034,34.56517,162.922852,F9,-0.0002559103,F
105.00968,65.979776,STAR,0.674,0.03,4.387,5480.0,57.648808,118.206306,97.862083,20.687279,127.81241599999998,F9,-0.0001395358,F
104.77329,66.322237,STAR,0.667,-0.16,4.5,5463.0,119.824303,232.897842,197.020645,46.939968,249.394516,F9,-2.548845e-05,F
105.55583,65.884958,STAR,0.8190000000000001,-0.17,4.43,5169.0,76.299019,190.312225,152.188416,15.797127,210.447815,K1,-0.0001477487,K
105.05038,65.682291,STAR,0.645,-0.4,4.68,5467.0,86.919273,186.982437,149.279922,38.325737,207.948608,F9,-0.0001841694,F
104.92652,65.995215,STAR,0.8190000000000001,-0.17,4.43,5169.0,283.65152,664.25177,535.602051,72.391991,736.411255,K1,-0.0001557506,K
104.7496,66.087085,STAR,0.645,-0.32,4.357,5476.0,327.584839,682.859192,564.439026,120.80027,743.555603,F9,-4.732648e-05,F
104.83933,66.14677900000001,STAR,0.455,-0.12,4.223,6246.0,482.35968,833.3017580000002,727.716675,246.058792,876.943115,F2,-0.0002799701,F
105.31428999999999,66.018137,STAR,0.7170000000000001,-0.04,4.5,5426.0,88.436279,184.687927,152.107651,30.806667,203.126602,F9,-0.0002442594,F
105.11646999999999,66.058386,STAR,0.773,-0.03,4.55,5261.0,145.61895800000005,331.243958,267.905365,41.194981,364.259064,F9,-4.915525e-05,F
104.76133,65.9307,STAR,0.573,-0.18,4.323,5671.0,365.048187,758.733887,623.407837,148.226974,826.83374,F9,-0.0001014601,F
105.01496000000002,66.335339,STAR,0.7490000000000001,-0.21,4.5,5239.0,330.653778,719.342041,588.14978,100.283844,794.126465,F9,-0.0002248248,F
106.2064,66.24166899999999,STAR,0.8190000000000001,-0.17,4.43,5169.0,90.778183,203.310028,165.977371,25.83543,223.409592,K1,-0.0002181344,K
106.01611000000001,66.19054799999999,STAR,0.773,-0.03,4.55,5261.0,45.854485,101.291824,82.855034,13.667418,108.980453,F9,-0.0002711464,F
105.70346,66.265725,STAR,0.645,-0.32,4.357,5476.0,338.741669,651.248413,552.7801509999998,138.749893,692.2832639999998,F9,-0.0002450879,F
106.11528,66.12781,STAR,0.901,-0.32,2.6,4971.0,350.294983,874.90094,678.97699,96.469414,995.45459,F9,-0.0001894692,F
105.70083999999999,65.744788,STAR,0.645,-0.32,4.357,5476.0,227.921204,442.215881,371.548859,91.161087,475.921417,F9,-8.269428e-08,F
106.49348,65.782498,STAR,0.573,-0.18,4.323,5671.0,135.529221,254.47229,216.06636,60.071308,271.220306,F9,-0.0001674964,F
327.39911,3.0234525000000003,STAR,-0.199,0.09,2.924,9899.0,1.665684,5.6544370000000015,4.720582,0.368402,6.260201,G9Ib (221861),-0.0001264373,G
327.56774,3.2351522999999998,STAR,0.18,-2.09,2.497,6537.0,1.002946,8.536228,4.471839,0.198841,11.703069,K5 (G_19-24),-0.0001471208,K
327.28493,2.8244998,STAR,0.605,0.14,3.89,5807.0,1.1452870000000002,7.003908,3.620888,0.622554,10.663927,M1 (204445),-4.7357e-05,M
327.48188,2.6915762,STAR,1.474,0.6,4.8,3705.0,2.257046,2.272284,2.265152,2.781166,2.744006,A4 (G_165-39),-0.0001351107,A
327.20467,2.9417723,STAR,0.588,-0.05,4.37,5820.0,3.743267,21.117558,10.400078,1.082244,33.231037,M1 (204445),-0.000169227,M
234.85455,4.2451602,STAR,0.564,-0.32,4.42,5651.0,245.495255,436.24450700000006,377.419678,119.883408,463.127441,G2,0.0001830901,G
234.97513999999998,4.0843888,STAR,0.0,-1.5,4.0,7500.0,884.837524,919.347717,945.587524,629.672546,883.236328,A0,-0.0003872097,A
179.06259,-2.4755082,STAR,-0.199,0.09,2.924,9899.0,4.354238,5.049057,5.324713,3.2862910000000003,3.683491000000001,F8V (30562),0.0004858436,F
178.99854,-2.4690156,STAR,1.226,-0.25,1.76,4318.0,5.8361550000000015,4.735214,5.639203,5.1584900000000005,3.708975,F0II (25291),0.0002204307,F
178.85209,-2.6984467,STAR,-0.199,0.09,2.924,9899.0,5.4455550000000015,4.730904,5.360968,4.8630580000000005,4.495019,F2V (33256),0.000279095,F
178.88703999999998,-2.4144928,STAR,1.3230000000000002,-0.33,1.93,4547.0,3.739074,2.449217,3.0834650000000003,2.9956810000000003,1.70368,A8V (155514),0.0005258732,A
178.80987,-2.1442327000000003,STAR,1.474,0.6,4.8,3705.0,3.380303,1.575029,2.526898,2.820634,-0.091789,F2V (33256),-0.0003203455,F
178.762,-2.8275753,STAR,-0.199,0.09,2.924,9899.0,4.019952,3.54932,4.065269,2.706162,3.605482,F2V (33256),0.0004384137,F
178.68935,-2.9324022000000003,STAR,1.474,0.6,4.8,3705.0,3.454339,3.63992,3.76141,1.723829,4.249255000000002,F0III (89025),-0.000149446,F
178.69966000000002,-2.7769376,STAR,1.633,-0.57,1.49,3714.0,13.628282999999998,7.502569999999999,9.938982,8.743068,6.506108,B9Vn (177756),-0.0004234989,B
188.09986,0.51133531,STAR,0.895,0.25,2.65,5063.0,2.3675770000000003,1.28976,1.891826,1.009848,0.7531680000000001,A4V (136729),0.0002515051,A
188.05701000000002,0.27854884,STAR,0.539,-1.08,4.37,5373.0,2.090403,11.110536,5.211734,0.8837790000000001,18.180979,M4.5:III (123657),4.565998e-06,M
188.13002,0.89702822,STAR,-0.022,-0.01,3.38,9856.0,6.626197,5.693069,6.25821,3.707371,5.393603,F0III (89025),-0.0004714319,F
188.06825,0.79995014,STAR,-0.199,0.09,2.924,9899.0,4.331844,5.149349,5.285489,2.704552,4.414148,F0Ib (36673),0.0008031487,F
188.36773,0.7668989,STAR,1.3630000000000002,0.17,4.232,3900.0,77.15969100000002,100.940178,93.28109,52.476608,102.487671,F3/F5V (30743),0.0003206188,F
188.28961999999999,0.67107584,STAR,0.605,0.14,3.89,5807.0,0.6577970000000001,7.205824000000002,2.304484,0.265074,14.020476,M5III (221615),0.0002113529,M
188.34957,1.0311158,STAR,0.647,-2.32,1.32,4949.0,1.590069,0.974258,1.128143,1.510777,0.704442,WDhotter,-0.0006135847,W
188.50527,1.3568883,STAR,0.947,-0.26,2.5,4870.0,8.984994,6.446343,7.2230880000000015,6.34912,5.528824,A1III (225180),5.934966e-05,A
222.76567999999997,8.5073033,STAR,1.5019999999999998,-0.2,4.89,3717.0,0.937004,14.976459,3.823737,0.248233,30.994196,M4,6.415022e-05,M
222.8025,8.658535800000001,STAR,1.5019999999999998,-0.2,4.89,3717.0,6.400677,57.752098,21.869814,1.909307,95.176376,M2,3.7351e-05,M
149.69449,2.9315187999999996,STAR,0.536,-0.99,4.28,5665.0,113.390717,148.419128,144.96580500000005,69.43537099999999,147.58373999999995,F2,0.0001905738,F
150.08413000000002,2.5763173,STAR,0.95,-0.12,4.409,4775.0,320.879181,730.638733,627.3743900000002,58.823666,781.5213620000002,K3,0.0001291635,K
150.05931,2.6283884,STAR,0.0,-2.5,4.0,9000.0,8.330961,9.364162,6.6415690000000005,7.792333,13.428496,M4,0.0002125976,M
150.18594,2.4745675,STAR,0.0,-1.0,2.0,6500.0,376.245361,459.666077,447.506836,254.355881,461.220734,F5,0.0008681636,F
150.20032,2.2097164,STAR,0.8190000000000001,-0.17,4.43,5169.0,243.06044,455.197693,402.907379,73.650688,479.0425110000001,K1,6.851512e-05,K
150.02362,1.9831064999999999,STAR,0.0,-1.0,4.0,8500.0,9.186106,7.0718630000000005,8.073736,8.520896,5.553154,WDmagnetic,-0.001695018,W
